id,student_id,date,status,consecutive_absences
12808,298,2026-01-20,present,0
12809,298,2026-01-21,present,0
12810,298,2026-01-22,present,0
12811,298,2026-01-23,present,0
12812,298,2026-01-26,present,0
12813,298,2026-01-27,present,0
12814,298,2026-01-28,present,0
12815,299,2025-12-01,present,0
12816,299,2025-12-02,present,0
12817,299,2025-12-03,present,0
12818,299,2025-12-04,present,0
12819,299,2025-12-05,present,0
12820,299,2025-12-08,present,0
12821,299,2025-12-09,present,0
12822,299,2025-12-10,present,0
12823,299,2025-12-11,present,0
12824,299,2025-12-12,present,0
12825,299,2025-12-15,late,0
12826,299,2025-12-16,present,0
12827,299,2025-12-17,present,0
12828,299,2025-12-18,absent,1
12829,299,2025-12-19,present,0
12830,299,2025-12-22,present,0
12831,299,2025-12-23,present,0
12832,299,2025-12-24,present,0
12833,299,2025-12-25,late,0
12834,299,2025-12-26,present,0
12835,299,2025-12-29,absent,1
12836,299,2025-12-30,present,0
12837,299,2025-12-31,present,0
12838,299,2026-01-01,absent,1
12839,299,2026-01-02,present,0
12840,299,2026-01-05,present,0
12841,299,2026-01-06,present,0
12842,299,2026-01-07,absent,1
12843,299,2026-01-08,present,0
12844,299,2026-01-09,late,0
12845,299,2026-01-12,present,0
12846,299,2026-01-13,present,0
12847,299,2026-01-14,present,0
12848,299,2026-01-15,present,0
12849,299,2026-01-16,present,0
12850,299,2026-01-19,present,0
12851,299,2026-01-20,present,0
12852,299,2026-01-21,absent,1
12853,299,2026-01-22,present,0
12854,299,2026-01-23,present,0
12855,299,2026-01-26,present,0
12856,299,2026-01-27,present,0
12857,299,2026-01-28,present,0
12858,300,2025-12-01,present,0
12859,300,2025-12-02,present,0
12860,300,2025-12-03,present,0
12861,300,2025-12-04,present,0
12862,300,2025-12-05,present,0
12863,300,2025-12-08,present,0
12864,300,2025-12-09,present,0
12865,300,2025-12-10,present,0
12866,300,2025-12-11,present,0
12867,300,2025-12-12,present,0
12868,300,2025-12-15,present,0
12869,300,2025-12-16,present,0
12870,300,2025-12-17,present,0
12871,300,2025-12-18,present,0
12872,300,2025-12-19,present,0
12873,300,2025-12-22,late,0
12874,300,2025-12-23,present,0
12875,300,2025-12-24,present,0
12876,300,2025-12-25,present,0
12877,300,2025-12-26,present,0
12878,300,2025-12-29,present,0
12879,300,2025-12-30,present,0
12880,300,2025-12-31,present,0
12881,300,2026-01-01,late,0
12882,300,2026-01-02,present,0
12883,300,2026-01-05,present,0
12884,300,2026-01-06,present,0
12885,300,2026-01-07,present,0
12886,300,2026-01-08,present,0
12887,300,2026-01-09,present,0
12888,300,2026-01-12,present,0
12889,300,2026-01-13,present,0
12890,300,2026-01-14,present,0
12891,300,2026-01-15,present,0
12892,300,2026-01-16,present,0
12893,300,2026-01-19,present,0
12894,300,2026-01-20,present,0
12895,300,2026-01-21,present,0
12896,300,2026-01-22,present,0
12897,300,2026-01-23,present,0
12898,300,2026-01-26,present,0
12899,300,2026-01-27,present,0
12900,300,2026-01-28,present,0
12901,301,2025-12-01,present,0
12902,301,2025-12-02,present,0
12903,301,2025-12-03,present,0
12904,301,2025-12-04,late,0
12905,301,2025-12-05,present,0
12906,301,2025-12-08,present,0
12907,301,2025-12-09,present,0
12908,301,2025-12-10,present,0
12909,301,2025-12-11,present,0
12910,301,2025-12-12,present,0
12911,301,2025-12-15,present,0
12912,301,2025-12-16,present,0
12913,301,2025-12-17,present,0
12914,301,2025-12-18,late,0
12915,301,2025-12-19,present,0
12916,301,2025-12-22,present,0
12917,301,2025-12-23,present,0
12918,301,2025-12-24,present,0
12919,301,2025-12-25,present,0
12920,301,2025-12-26,present,0
12921,301,2025-12-29,present,0
12922,301,2025-12-30,present,0
12923,301,2025-12-31,present,0
12924,301,2026-01-01,present,0
12925,301,2026-01-02,present,0
12926,301,2026-01-05,late,0
12927,301,2026-01-06,present,0
12928,301,2026-01-07,late,0
12929,301,2026-01-08,present,0
12930,301,2026-01-09,present,0
12931,301,2026-01-12,present,0
12932,301,2026-01-13,present,0
12933,301,2026-01-14,present,0
12934,301,2026-01-15,present,0
12935,301,2026-01-16,present,0
12936,301,2026-01-19,present,0
12937,301,2026-01-20,present,0
12938,301,2026-01-21,present,0
12939,301,2026-01-22,present,0
12940,301,2026-01-23,late,0
12941,301,2026-01-26,late,0
12942,301,2026-01-27,present,0
12943,301,2026-01-28,present,0
12944,302,2025-12-01,absent,1
12945,302,2025-12-02,present,0
12946,302,2025-12-03,present,0
12947,302,2025-12-04,present,0
12948,302,2025-12-05,absent,1
12949,302,2025-12-08,present,0
12950,302,2025-12-09,absent,1
12951,302,2025-12-10,present,0
12952,302,2025-12-11,present,0
12953,302,2025-12-12,present,0
12954,302,2025-12-15,present,0
12955,302,2025-12-16,present,0
12956,302,2025-12-17,present,0
12957,302,2025-12-18,late,0
12958,302,2025-12-19,present,0
12959,302,2025-12-22,present,0
12960,302,2025-12-23,present,0
12961,302,2025-12-24,present,0
12962,302,2025-12-25,present,0
12963,302,2025-12-26,present,0
12964,302,2025-12-29,present,0
12965,302,2025-12-30,present,0
12966,302,2025-12-31,absent,1
12967,302,2026-01-01,present,0
12968,302,2026-01-02,present,0
12969,302,2026-01-05,present,0
12970,302,2026-01-06,present,0
12971,302,2026-01-07,absent,1
12972,302,2026-01-08,present,0
12973,302,2026-01-09,present,0
12974,302,2026-01-12,present,0
12975,302,2026-01-13,present,0
12976,302,2026-01-14,absent,1
12977,302,2026-01-15,present,0
12978,302,2026-01-16,present,0
12979,302,2026-01-19,present,0
12980,302,2026-01-20,present,0
12981,302,2026-01-21,absent,1
12982,302,2026-01-22,late,0
12983,302,2026-01-23,present,0
12984,302,2026-01-26,present,0
12985,302,2026-01-27,present,0
12986,302,2026-01-28,present,0
12987,303,2025-12-01,present,0
12988,303,2025-12-02,present,0
12989,303,2025-12-03,present,0
12990,303,2025-12-04,present,0
12991,303,2025-12-05,present,0
12992,303,2025-12-08,late,0
12993,303,2025-12-09,present,0
12994,303,2025-12-10,present,0
12995,303,2025-12-11,present,0
12996,303,2025-12-12,present,0
12997,303,2025-12-15,present,0
12998,303,2025-12-16,present,0
12999,303,2025-12-17,present,0
13000,303,2025-12-18,present,0
13001,303,2025-12-19,present,0
13002,303,2025-12-22,present,0
13003,303,2025-12-23,present,0
13004,303,2025-12-24,present,0
13005,303,2025-12-25,present,0
13006,303,2025-12-26,present,0
13007,303,2025-12-29,present,0
13008,303,2025-12-30,present,0
13009,303,2025-12-31,present,0
13010,303,2026-01-01,present,0
13011,303,2026-01-02,present,0
13012,303,2026-01-05,present,0
13013,303,2026-01-06,present,0
13014,303,2026-01-07,present,0
13015,303,2026-01-08,present,0
13016,303,2026-01-09,present,0
13017,303,2026-01-12,present,0
13018,303,2026-01-13,present,0
13019,303,2026-01-14,present,0
13020,303,2026-01-15,present,0
13021,303,2026-01-16,present,0
13022,303,2026-01-19,present,0
13023,303,2026-01-20,present,0
13024,303,2026-01-21,present,0
13025,303,2026-01-22,present,0
13026,303,2026-01-23,present,0
13027,303,2026-01-26,present,0
13028,303,2026-01-27,present,0
13029,303,2026-01-28,present,0
13030,304,2025-12-01,absent,1
13031,304,2025-12-02,present,0
13032,304,2025-12-03,present,0
13033,304,2025-12-04,present,0
13034,304,2025-12-05,present,0
13035,304,2025-12-08,absent,1
13036,304,2025-12-09,present,0
13037,304,2025-12-10,present,0
13038,304,2025-12-11,absent,1
13039,304,2025-12-12,absent,2
13040,304,2025-12-15,present,0
13041,304,2025-12-16,present,0
13042,304,2025-12-17,present,0
13043,304,2025-12-18,present,0
13044,304,2025-12-19,present,0
13045,304,2025-12-22,present,0
13046,304,2025-12-23,present,0
13047,304,2025-12-24,absent,1
13048,304,2025-12-25,present,0
13049,304,2025-12-26,present,0
13050,304,2025-12-29,present,0
13051,304,2025-12-30,present,0
13052,304,2025-12-31,present,0
13053,304,2026-01-01,absent,1
13054,304,2026-01-02,present,0
13055,304,2026-01-05,absent,1
13056,304,2026-01-06,present,0
13057,304,2026-01-07,present,0
13058,304,2026-01-08,present,0
13059,304,2026-01-09,present,0
13060,304,2026-01-12,absent,1
13061,304,2026-01-13,present,0
13062,304,2026-01-14,present,0
13063,304,2026-01-15,late,0
13064,304,2026-01-16,present,0
13065,304,2026-01-19,present,0
13066,304,2026-01-20,present,0
13067,304,2026-01-21,present,0
13068,304,2026-01-22,present,0
13069,304,2026-01-23,absent,1
13070,304,2026-01-26,present,0
13071,304,2026-01-27,present,0
13072,304,2026-01-28,late,0
13073,305,2025-12-01,present,0
13074,305,2025-12-02,present,0
13075,305,2025-12-03,present,0
13076,305,2025-12-04,present,0
13077,305,2025-12-05,present,0
13078,305,2025-12-08,present,0
13079,305,2025-12-09,present,0
13080,305,2025-12-10,present,0
13081,305,2025-12-11,present,0
13082,305,2025-12-12,present,0
13083,305,2025-12-15,present,0
13084,305,2025-12-16,present,0
13085,305,2025-12-17,present,0
13086,305,2025-12-18,present,0
13087,305,2025-12-19,present,0
13088,305,2025-12-22,present,0
13089,305,2025-12-23,present,0
13090,305,2025-12-24,present,0
13091,305,2025-12-25,present,0
13092,305,2025-12-26,present,0
13093,305,2025-12-29,present,0
13094,305,2025-12-30,present,0
13095,305,2025-12-31,present,0
13096,305,2026-01-01,present,0
13097,305,2026-01-02,present,0
13098,305,2026-01-05,present,0
13099,305,2026-01-06,present,0
13100,305,2026-01-07,present,0
13101,305,2026-01-08,present,0
13102,305,2026-01-09,present,0
13103,305,2026-01-12,present,0
13104,305,2026-01-13,present,0
13105,305,2026-01-14,present,0
13106,305,2026-01-15,present,0
13107,305,2026-01-16,present,0
13108,305,2026-01-19,present,0
13109,305,2026-01-20,present,0
13110,305,2026-01-21,present,0
13111,305,2026-01-22,present,0
13112,305,2026-01-23,present,0
13113,305,2026-01-26,present,0
13114,305,2026-01-27,present,0
13115,305,2026-01-28,present,0
13116,306,2025-12-01,absent,1
13117,306,2025-12-02,present,0
13118,306,2025-12-03,late,0
13119,306,2025-12-04,present,0
13120,306,2025-12-05,present,0
13121,306,2025-12-08,present,0
13122,306,2025-12-09,present,0
13123,306,2025-12-10,present,0
13124,306,2025-12-11,absent,1
13125,306,2025-12-12,present,0
13126,306,2025-12-15,present,0
13127,306,2025-12-16,absent,1
13128,306,2025-12-17,absent,2
13129,306,2025-12-18,present,0
13130,306,2025-12-19,present,0
13131,306,2025-12-22,present,0
13132,306,2025-12-23,absent,1
13133,306,2025-12-24,present,0
13134,306,2025-12-25,present,0
13135,306,2025-12-26,absent,1
13136,306,2025-12-29,present,0
13137,306,2025-12-30,present,0
13138,306,2025-12-31,present,0
13139,306,2026-01-01,absent,1
13140,306,2026-01-02,present,0
13141,306,2026-01-05,absent,1
13142,306,2026-01-06,present,0
13143,306,2026-01-07,present,0
13144,306,2026-01-08,present,0
13145,306,2026-01-09,present,0
13146,306,2026-01-12,present,0
13147,306,2026-01-13,present,0
13148,306,2026-01-14,present,0
13149,306,2026-01-15,present,0
13150,306,2026-01-16,present,0
13151,306,2026-01-19,present,0
13152,306,2026-01-20,present,0
13153,306,2026-01-21,present,0
13154,306,2026-01-22,present,0
13155,306,2026-01-23,absent,1
13156,306,2026-01-26,present,0
13157,306,2026-01-27,present,0
13158,306,2026-01-28,present,0
13159,307,2025-12-01,present,0
13160,307,2025-12-02,present,0
13161,307,2025-12-03,present,0
13162,307,2025-12-04,present,0
13163,307,2025-12-05,present,0
13164,307,2025-12-08,present,0
13165,307,2025-12-09,present,0
13166,307,2025-12-10,present,0
13167,307,2025-12-11,present,0
13168,307,2025-12-12,present,0
13169,307,2025-12-15,present,0
13170,307,2025-12-16,present,0
13171,307,2025-12-17,present,0
13172,307,2025-12-18,present,0
13173,307,2025-12-19,present,0
13174,307,2025-12-22,present,0
13175,307,2025-12-23,present,0
13176,307,2025-12-24,present,0
13177,307,2025-12-25,present,0
13178,307,2025-12-26,present,0
13179,307,2025-12-29,present,0
13180,307,2025-12-30,present,0
13181,307,2025-12-31,present,0
13182,307,2026-01-01,present,0
13183,307,2026-01-02,present,0
13184,307,2026-01-05,present,0
13185,307,2026-01-06,present,0
13186,307,2026-01-07,present,0
13187,307,2026-01-08,late,0
13188,307,2026-01-09,present,0
13189,307,2026-01-12,present,0
13190,307,2026-01-13,present,0
13191,307,2026-01-14,present,0
13192,307,2026-01-15,present,0
13193,307,2026-01-16,present,0
13194,307,2026-01-19,present,0
13195,307,2026-01-20,present,0
13196,307,2026-01-21,late,0
13197,307,2026-01-22,present,0
13198,307,2026-01-23,present,0
13199,307,2026-01-26,present,0
13200,307,2026-01-27,present,0
13201,307,2026-01-28,present,0
13202,308,2025-12-01,present,0
13203,308,2025-12-02,late,0
13204,308,2025-12-03,present,0
13205,308,2025-12-04,present,0
13206,308,2025-12-05,present,0
13207,308,2025-12-08,present,0
13208,308,2025-12-09,present,0
13209,308,2025-12-10,present,0
13210,308,2025-12-11,present,0
13211,308,2025-12-12,present,0
13212,308,2025-12-15,present,0
13213,308,2025-12-16,late,0
13214,308,2025-12-17,present,0
13215,308,2025-12-18,present,0
13216,308,2025-12-19,present,0
13217,308,2025-12-22,late,0
13218,308,2025-12-23,present,0
13219,308,2025-12-24,present,0
13220,308,2025-12-25,present,0
13221,308,2025-12-26,present,0
13222,308,2025-12-29,present,0
13223,308,2025-12-30,present,0
13224,308,2025-12-31,present,0
13225,308,2026-01-01,present,0
13226,308,2026-01-02,present,0
13227,308,2026-01-05,present,0
13228,308,2026-01-06,present,0
13229,308,2026-01-07,present,0
13230,308,2026-01-08,present,0
13231,308,2026-01-09,present,0
13232,308,2026-01-12,present,0
13233,308,2026-01-13,present,0
13234,308,2026-01-14,present,0
13235,308,2026-01-15,present,0
13236,308,2026-01-16,present,0
13237,308,2026-01-19,present,0
13238,308,2026-01-20,present,0
13239,308,2026-01-21,present,0
13240,308,2026-01-22,present,0
13241,308,2026-01-23,present,0
13242,308,2026-01-26,present,0
13243,308,2026-01-27,present,0
13244,308,2026-01-28,present,0
13245,309,2025-12-01,present,0
13246,309,2025-12-02,present,0
13247,309,2025-12-03,present,0
13248,309,2025-12-04,present,0
13249,309,2025-12-05,present,0
13250,309,2025-12-08,present,0
13251,309,2025-12-09,present,0
13252,309,2025-12-10,present,0
13253,309,2025-12-11,late,0
13254,309,2025-12-12,present,0
13255,309,2025-12-15,present,0
13256,309,2025-12-16,present,0
13257,309,2025-12-17,present,0
13258,309,2025-12-18,present,0
13259,309,2025-12-19,present,0
13260,309,2025-12-22,present,0
13261,309,2025-12-23,present,0
13262,309,2025-12-24,present,0
13263,309,2025-12-25,present,0
13264,309,2025-12-26,late,0
13265,309,2025-12-29,present,0
13266,309,2025-12-30,present,0
13267,309,2025-12-31,present,0
13268,309,2026-01-01,present,0
13269,309,2026-01-02,present,0
13270,309,2026-01-05,present,0
13271,309,2026-01-06,present,0
13272,309,2026-01-07,present,0
13273,309,2026-01-08,present,0
13274,309,2026-01-09,present,0
13275,309,2026-01-12,present,0
13276,309,2026-01-13,present,0
13277,309,2026-01-14,present,0
13278,309,2026-01-15,present,0
13279,309,2026-01-16,present,0
13280,309,2026-01-19,present,0
13281,309,2026-01-20,present,0
13282,309,2026-01-21,present,0
13283,309,2026-01-22,present,0
13284,309,2026-01-23,present,0
13285,309,2026-01-26,present,0
13286,309,2026-01-27,present,0
13287,309,2026-01-28,present,0
13288,310,2025-12-01,present,0
13289,310,2025-12-02,present,0
13290,310,2025-12-03,late,0
13291,310,2025-12-04,present,0
13292,310,2025-12-05,present,0
13293,310,2025-12-08,present,0
13294,310,2025-12-09,present,0
13295,310,2025-12-10,present,0
13296,310,2025-12-11,present,0
13297,310,2025-12-12,present,0
13298,310,2025-12-15,present,0
13299,310,2025-12-16,late,0
13300,310,2025-12-17,present,0
13301,310,2025-12-18,present,0
13302,310,2025-12-19,present,0
13303,310,2025-12-22,present,0
13304,310,2025-12-23,present,0
13305,310,2025-12-24,late,0
13306,310,2025-12-25,present,0
13307,310,2025-12-26,present,0
13308,310,2025-12-29,present,0
13309,310,2025-12-30,present,0
13310,310,2025-12-31,present,0
13311,310,2026-01-01,present,0
13312,310,2026-01-02,present,0
13313,310,2026-01-05,present,0
13314,310,2026-01-06,present,0
13315,310,2026-01-07,present,0
13316,310,2026-01-08,present,0
13317,310,2026-01-09,present,0
13318,310,2026-01-12,present,0
13319,310,2026-01-13,present,0
13320,310,2026-01-14,present,0
13321,310,2026-01-15,present,0
13322,310,2026-01-16,present,0
13323,310,2026-01-19,present,0
13324,310,2026-01-20,present,0
13325,310,2026-01-21,late,0
13326,310,2026-01-22,present,0
13327,310,2026-01-23,present,0
13328,310,2026-01-26,present,0
13329,310,2026-01-27,present,0
13330,310,2026-01-28,present,0
13331,311,2025-12-01,absent,1
13332,311,2025-12-02,present,0
13333,311,2025-12-03,present,0
13334,311,2025-12-04,present,0
13335,311,2025-12-05,present,0
13336,311,2025-12-08,present,0
13337,311,2025-12-09,absent,1
13338,311,2025-12-10,present,0
13339,311,2025-12-11,present,0
13340,311,2025-12-12,present,0
13341,311,2025-12-15,present,0
13342,311,2025-12-16,present,0
13343,311,2025-12-17,absent,1
13344,311,2025-12-18,present,0
13345,311,2025-12-19,present,0
13346,311,2025-12-22,present,0
13347,311,2025-12-23,present,0
13348,311,2025-12-24,present,0
13349,311,2025-12-25,absent,1
13350,311,2025-12-26,present,0
13351,311,2025-12-29,absent,1
13352,311,2025-12-30,present,0
13353,311,2025-12-31,present,0
13354,311,2026-01-01,absent,1
13355,311,2026-01-02,present,0
13356,311,2026-01-05,absent,1
13357,311,2026-01-06,present,0
13358,311,2026-01-07,present,0
13359,311,2026-01-08,present,0
13360,311,2026-01-09,present,0
13361,311,2026-01-12,present,0
13362,311,2026-01-13,present,0
13363,311,2026-01-14,late,0
13364,311,2026-01-15,present,0
13365,311,2026-01-16,present,0
13366,311,2026-01-19,present,0
13367,311,2026-01-20,present,0
13368,311,2026-01-21,late,0
13369,311,2026-01-22,present,0
13370,311,2026-01-23,present,0
13371,311,2026-01-26,present,0
13372,311,2026-01-27,absent,1
13373,311,2026-01-28,present,0
13374,312,2025-12-01,present,0
13375,312,2025-12-02,present,0
13376,312,2025-12-03,present,0
13377,312,2025-12-04,present,0
13378,312,2025-12-05,present,0
13379,312,2025-12-08,present,0
13380,312,2025-12-09,present,0
13381,312,2025-12-10,present,0
13382,312,2025-12-11,present,0
13383,312,2025-12-12,present,0
13384,312,2025-12-15,present,0
13385,312,2025-12-16,late,0
13386,312,2025-12-17,present,0
13387,312,2025-12-18,present,0
13388,312,2025-12-19,present,0
13389,312,2025-12-22,present,0
13390,312,2025-12-23,present,0
13391,312,2025-12-24,present,0
13392,312,2025-12-25,present,0
13393,312,2025-12-26,present,0
13394,312,2025-12-29,late,0
13395,312,2025-12-30,present,0
13396,312,2025-12-31,present,0
13397,312,2026-01-01,present,0
13398,312,2026-01-02,present,0
13399,312,2026-01-05,present,0
13400,312,2026-01-06,present,0
13401,312,2026-01-07,present,0
13402,312,2026-01-08,present,0
13403,312,2026-01-09,present,0
13404,312,2026-01-12,present,0
13405,312,2026-01-13,present,0
13406,312,2026-01-14,present,0
13407,312,2026-01-15,present,0
13408,312,2026-01-16,present,0
13409,312,2026-01-19,present,0
13410,312,2026-01-20,present,0
13411,312,2026-01-21,present,0
13412,312,2026-01-22,present,0
13413,312,2026-01-23,present,0
13414,312,2026-01-26,present,0
13415,312,2026-01-27,late,0
13416,312,2026-01-28,present,0
13417,313,2025-12-01,present,0
13418,313,2025-12-02,present,0
13419,313,2025-12-03,present,0
13420,313,2025-12-04,present,0
13421,313,2025-12-05,present,0
13422,313,2025-12-08,absent,1
13423,313,2025-12-09,present,0
13424,313,2025-12-10,present,0
13425,313,2025-12-11,present,0
13426,313,2025-12-12,present,0
13427,313,2025-12-15,present,0
13428,313,2025-12-16,late,0
13429,313,2025-12-17,present,0
13430,313,2025-12-18,present,0
13431,313,2025-12-19,present,0
13432,313,2025-12-22,present,0
13433,313,2025-12-23,present,0
13434,313,2025-12-24,present,0
13435,313,2025-12-25,late,0
13436,313,2025-12-26,present,0
13437,313,2025-12-29,present,0
13438,313,2025-12-30,present,0
13439,313,2025-12-31,present,0
13440,313,2026-01-01,present,0
13441,313,2026-01-02,present,0
13442,313,2026-01-05,present,0
13443,313,2026-01-06,present,0
13444,313,2026-01-07,present,0
13445,313,2026-01-08,present,0
13446,313,2026-01-09,present,0
13447,313,2026-01-12,present,0
13448,313,2026-01-13,present,0
13449,313,2026-01-14,absent,1
13450,313,2026-01-15,present,0
13451,313,2026-01-16,present,0
13452,313,2026-01-19,present,0
13453,313,2026-01-20,present,0
13454,313,2026-01-21,late,0
13455,313,2026-01-22,present,0
13456,313,2026-01-23,present,0
13457,313,2026-01-26,late,0
13458,313,2026-01-27,present,0
13459,313,2026-01-28,present,0
13460,314,2025-12-01,present,0
13461,314,2025-12-02,present,0
13462,314,2025-12-03,present,0
13463,314,2025-12-04,present,0
13464,314,2025-12-05,present,0
13465,314,2025-12-08,present,0
13466,314,2025-12-09,late,0
13467,314,2025-12-10,absent,1
13468,314,2025-12-11,present,0
13469,314,2025-12-12,present,0
13470,314,2025-12-15,present,0
13471,314,2025-12-16,present,0
13472,314,2025-12-17,present,0
13473,314,2025-12-18,present,0
13474,314,2025-12-19,present,0
13475,314,2025-12-22,present,0
13476,314,2025-12-23,present,0
13477,314,2025-12-24,present,0
13478,314,2025-12-25,present,0
13479,314,2025-12-26,present,0
13480,314,2025-12-29,absent,1
13481,314,2025-12-30,late,0
13482,314,2025-12-31,present,0
13483,314,2026-01-01,absent,1
13484,314,2026-01-02,present,0
13485,314,2026-01-05,present,0
13486,314,2026-01-06,present,0
13487,314,2026-01-07,present,0
13488,314,2026-01-08,present,0
13489,314,2026-01-09,present,0
13490,314,2026-01-12,present,0
13491,314,2026-01-13,present,0
13492,314,2026-01-14,present,0
13493,314,2026-01-15,late,0
13494,314,2026-01-16,present,0
13495,314,2026-01-19,present,0
13496,314,2026-01-20,present,0
13497,314,2026-01-21,present,0
13498,314,2026-01-22,present,0
13499,314,2026-01-23,present,0
13500,314,2026-01-26,present,0
13501,314,2026-01-27,absent,1
13502,314,2026-01-28,present,0
13503,315,2025-12-01,present,0
13504,315,2025-12-02,present,0
13505,315,2025-12-03,present,0
13506,315,2025-12-04,absent,1
13507,315,2025-12-05,absent,2
13508,315,2025-12-08,present,0
13509,315,2025-12-09,present,0
13510,315,2025-12-10,present,0
13511,315,2025-12-11,present,0
13512,315,2025-12-12,late,0
13513,315,2025-12-15,present,0
13514,315,2025-12-16,present,0
13515,315,2025-12-17,present,0
13516,315,2025-12-18,present,0
13517,315,2025-12-19,present,0
13518,315,2025-12-22,absent,1
13519,315,2025-12-23,present,0
13520,315,2025-12-24,absent,1
13521,315,2025-12-25,present,0
13522,315,2025-12-26,present,0
13523,315,2025-12-29,present,0
13524,315,2025-12-30,present,0
13525,315,2025-12-31,present,0
13526,315,2026-01-01,present,0
13527,315,2026-01-02,present,0
13528,315,2026-01-05,present,0
13529,315,2026-01-06,present,0
13530,315,2026-01-07,present,0
13531,315,2026-01-08,present,0
13532,315,2026-01-09,present,0
13533,315,2026-01-12,present,0
13534,315,2026-01-13,present,0
13535,315,2026-01-14,present,0
13536,315,2026-01-15,present,0
13537,315,2026-01-16,present,0
13538,315,2026-01-19,present,0
13539,315,2026-01-20,late,0
13540,315,2026-01-21,present,0
13541,315,2026-01-22,present,0
13542,315,2026-01-23,present,0
13543,315,2026-01-26,present,0
13544,315,2026-01-27,present,0
13545,315,2026-01-28,present,0
13546,316,2025-12-01,present,0
13547,316,2025-12-02,present,0
13548,316,2025-12-03,present,0
13549,316,2025-12-04,present,0
13550,316,2025-12-05,present,0
13551,316,2025-12-08,present,0
13552,316,2025-12-09,present,0
13553,316,2025-12-10,present,0
13554,316,2025-12-11,present,0
13555,316,2025-12-12,present,0
13556,316,2025-12-15,present,0
13557,316,2025-12-16,present,0
13558,316,2025-12-17,present,0
13559,316,2025-12-18,present,0
13560,316,2025-12-19,present,0
13561,316,2025-12-22,present,0
13562,316,2025-12-23,present,0
13563,316,2025-12-24,present,0
13564,316,2025-12-25,present,0
13565,316,2025-12-26,present,0
13566,316,2025-12-29,present,0
13567,316,2025-12-30,present,0
13568,316,2025-12-31,present,0
13569,316,2026-01-01,present,0
13570,316,2026-01-02,present,0
13571,316,2026-01-05,present,0
13572,316,2026-01-06,present,0
13573,316,2026-01-07,present,0
13574,316,2026-01-08,present,0
13575,316,2026-01-09,present,0
13576,316,2026-01-12,present,0
13577,316,2026-01-13,present,0
13578,316,2026-01-14,present,0
13579,316,2026-01-15,present,0
13580,316,2026-01-16,present,0
13581,316,2026-01-19,present,0
13582,316,2026-01-20,present,0
13583,316,2026-01-21,present,0
13584,316,2026-01-22,present,0
13585,316,2026-01-23,present,0
13586,316,2026-01-26,present,0
13587,316,2026-01-27,present,0
13588,316,2026-01-28,present,0
13589,317,2025-12-01,present,0
13590,317,2025-12-02,present,0
13591,317,2025-12-03,present,0
13592,317,2025-12-04,present,0
13593,317,2025-12-05,present,0
13594,317,2025-12-08,present,0
13595,317,2025-12-09,present,0
13596,317,2025-12-10,present,0
13597,317,2025-12-11,present,0
13598,317,2025-12-12,present,0
13599,317,2025-12-15,present,0
13600,317,2025-12-16,present,0
13601,317,2025-12-17,present,0
13602,317,2025-12-18,present,0
13603,317,2025-12-19,present,0
13604,317,2025-12-22,present,0
13605,317,2025-12-23,present,0
13606,317,2025-12-24,present,0
13607,317,2025-12-25,present,0
13608,317,2025-12-26,present,0
13609,317,2025-12-29,present,0
13610,317,2025-12-30,present,0
13611,317,2025-12-31,present,0
13612,317,2026-01-01,present,0
13613,317,2026-01-02,present,0
13614,317,2026-01-05,present,0
13615,317,2026-01-06,present,0
13616,317,2026-01-07,present,0
13617,317,2026-01-08,present,0
13618,317,2026-01-09,present,0
13619,317,2026-01-12,present,0
13620,317,2026-01-13,present,0
13621,317,2026-01-14,present,0
13622,317,2026-01-15,present,0
13623,317,2026-01-16,present,0
13624,317,2026-01-19,present,0
13625,317,2026-01-20,present,0
13626,317,2026-01-21,present,0
13627,317,2026-01-22,present,0
13628,317,2026-01-23,present,0
13629,317,2026-01-26,present,0
13630,317,2026-01-27,present,0
13631,317,2026-01-28,present,0
13632,318,2025-12-01,present,0
13633,318,2025-12-02,present,0
13634,318,2025-12-03,present,0
13635,318,2025-12-04,late,0
13636,318,2025-12-05,present,0
13637,318,2025-12-08,present,0
13638,318,2025-12-09,present,0
13639,318,2025-12-10,present,0
13640,318,2025-12-11,present,0
13641,318,2025-12-12,present,0
13642,318,2025-12-15,present,0
13643,318,2025-12-16,present,0
13644,318,2025-12-17,present,0
13645,318,2025-12-18,present,0
13646,318,2025-12-19,present,0
13647,318,2025-12-22,present,0
13648,318,2025-12-23,present,0
13649,318,2025-12-24,present,0
13650,318,2025-12-25,present,0
13651,318,2025-12-26,present,0
13652,318,2025-12-29,present,0
13653,318,2025-12-30,present,0
13654,318,2025-12-31,late,0
13655,318,2026-01-01,present,0
13656,318,2026-01-02,present,0
13657,318,2026-01-05,present,0
13658,318,2026-01-06,present,0
13659,318,2026-01-07,present,0
13660,318,2026-01-08,present,0
13661,318,2026-01-09,present,0
13662,318,2026-01-12,present,0
13663,318,2026-01-13,present,0
13664,318,2026-01-14,late,0
13665,318,2026-01-15,late,0
13666,318,2026-01-16,late,0
13667,318,2026-01-19,present,0
13668,318,2026-01-20,late,0
13669,318,2026-01-21,present,0
13670,318,2026-01-22,present,0
13671,318,2026-01-23,present,0
13672,318,2026-01-26,present,0
13673,318,2026-01-27,present,0
13674,318,2026-01-28,present,0
13675,319,2025-12-01,present,0
13676,319,2025-12-02,present,0
13677,319,2025-12-03,present,0
